"Step","CIFAR100_CNN_FedAvg_sgd_lr0.005 - Global/Averaged Grads Angle","CIFAR100_CNN_FedAvg_sgd_lr0.005 - Global/Averaged Grads Angle__MIN","CIFAR100_CNN_FedAvg_sgd_lr0.005 - Global/Averaged Grads Angle__MAX","IMAGENET1k_VitL2P_FedL2P_sgd_lr0.005[g] - Global/Averaged Grads Angle","IMAGENET1k_VitL2P_FedL2P_sgd_lr0.005[g] - Global/Averaged Grads Angle__MIN","IMAGENET1k_VitL2P_FedL2P_sgd_lr0.005[g] - Global/Averaged Grads Angle__MAX","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05[g] - Global/Averaged Grads Angle","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05[g] - Global/Averaged Grads Angle__MIN","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05[g] - Global/Averaged Grads Angle__MAX","IMAGENET1k_CNN_FedDBE_sgd_lr0.005_grad-enable[g] - Global/Averaged Grads Angle","IMAGENET1k_CNN_FedDBE_sgd_lr0.005_grad-enable[g] - Global/Averaged Grads Angle__MIN","IMAGENET1k_CNN_FedDBE_sgd_lr0.005_grad-enable[g] - Global/Averaged Grads Angle__MAX"
"2389","0.01748642846941948","0.01748642846941948","0.01748642846941948","","","","","","","0.017428482063114644","0.017428482063114644","0.017428482063114644"
"2390","0.01565348560223356","0.01565348560223356","0.01565348560223356","","","","","","","0.016797566637396812","0.016797566637396812","0.016797566637396812"
"2391","0.017304779272526504","0.017304779272526504","0.017304779272526504","","","","","","","0.0162574502825737","0.0162574502825737","0.0162574502825737"
"2392","0.015142938017379492","0.015142938017379492","0.015142938017379492","","","","","","","0.015601030588150024","0.015601030588150024","0.015601030588150024"
"2393","0.015248322882689536","0.015248322882689536","0.015248322882689536","","","","","","","0.014563205465674401","0.014563205465674401","0.014563205465674401"
"2394","0.015274855536408722","0.015274855536408722","0.015274855536408722","","","","","","","0.013780634701251984","0.013780634701251984","0.013780634701251984"
"2395","0.014064814085140825","0.014064814085140825","0.014064814085140825","","","","","","","0.013164775967597962","0.013164775967597962","0.013164775967597962"
"2396","0.014723347034305334","0.014723347034305334","0.014723347034305334","","","","","","","0.012578758224844933","0.012578758224844933","0.012578758224844933"
"2397","0.01371456599328667","0.01371456599328667","0.01371456599328667","","","","","","","0.012202355116605758","0.012202355116605758","0.012202355116605758"
"2398","0.013965253038331866","0.013965253038331866","0.013965253038331866","","","","","","","0.0117888031154871","0.0117888031154871","0.0117888031154871"
"2399","0.012675459496676922","0.012675459496676922","0.012675459496676922","","","","","","","0.011713377982378006","0.011713377982378006","0.011713377982378006"
"2400","0.014272847399115562","0.014272847399115562","0.014272847399115562","","","","","","","0.011270584911108017","0.011270584911108017","0.011270584911108017"
"2401","0.1931632917607203","0.1931632917607203","0.1931632917607203","","","","","","","0.16124227741733194","0.16124227741733194","0.16124227741733194"
"2402","0.08713446758221835","0.08713446758221835","0.08713446758221835","","","","","","","0.1057688390056137","0.1057688390056137","0.1057688390056137"
"2403","0.052932744333520534","0.052932744333520534","0.052932744333520534","","","","","","","0.08847264340671245","0.08847264340671245","0.08847264340671245"
"2404","0.04033883734606206","0.04033883734606206","0.04033883734606206","","","","","","","0.07192536127753556","0.07192536127753556","0.07192536127753556"
"2405","0.03429412804543972","0.03429412804543972","0.03429412804543972","","","","","","","0.0608308195695281","0.0608308195695281","0.0608308195695281"
"2406","0.029269867613911628","0.029269867613911628","0.029269867613911628","","","","","","","0.050039336499758065","0.050039336499758065","0.050039336499758065"
"2407","0.02595444519072771","0.02595444519072771","0.02595444519072771","","","","","","","0.043210792271420356","0.043210792271420356","0.043210792271420356"
"2408","0.023388828225433825","0.023388828225433825","0.023388828225433825","","","","","","","0.036764282218646256","0.036764282218646256","0.036764282218646256"
"2409","0.022462381906807424","0.022462381906807424","0.022462381906807424","","","","","","","0.03298712581396103","0.03298712581396103","0.03298712581396103"
"2410","0.021965577006340026","0.021965577006340026","0.021965577006340026","","","","","","","0.0287961227633059","0.0287961227633059","0.0287961227633059"
"2411","0.019489742023870348","0.019489742023870348","0.019489742023870348","","","","","","","0.025895557813346386","0.025895557813346386","0.025895557813346386"
"2412","0.0192476393468678","0.0192476393468678","0.0192476393468678","","","","","","","0.02377359189093113","0.02377359189093113","0.02377359189093113"
"2413","0.0186539008282125","0.0186539008282125","0.0186539008282125","","","","","","","0.022352407090365886","0.022352407090365886","0.022352407090365886"
"2414","0.01793935344554484","0.01793935344554484","0.01793935344554484","","","","","","","0.020580247640609742","0.020580247640609742","0.020580247640609742"
"2415","0.018183922241441906","0.018183922241441906","0.018183922241441906","","","","","","","0.019269063696265222","0.019269063696265222","0.019269063696265222"
"2416","0.01634087398648262","0.01634087398648262","0.01634087398648262","","","","","","","0.01844853803515434","0.01844853803515434","0.01844853803515434"
"2417","0.016633713407209143","0.016633713407209143","0.016633713407209143","","","","","","","0.017253814563155175","0.017253814563155175","0.017253814563155175"
"2418","0.01819810001179576","0.01819810001179576","0.01819810001179576","","","","","","","0.01712300918996334","0.01712300918996334","0.01712300918996334"
"2419","0.01816160459071398","0.01816160459071398","0.01816160459071398","","","","","","","0.01532690942287445","0.01532690942287445","0.01532690942287445"
"2420","0.01620344839990139","0.01620344839990139","0.01620344839990139","","","","","","","0.014999528899788856","0.014999528899788856","0.014999528899788856"
"2421","0.015283008366823196","0.015283008366823196","0.015283008366823196","","","","","","","0.014652269557118416","0.014652269557118416","0.014652269557118416"
"2422","0.015368199106305838","0.015368199106305838","0.015368199106305838","","","","","","","0.013869497179985046","0.013869497179985046","0.013869497179985046"
"2423","0.016083376221358775","0.016083376221358775","0.016083376221358775","","","","","","","0.012894030511379242","0.012894030511379242","0.012894030511379242"
"2424","0.014329083128832281","0.014329083128832281","0.014329083128832281","","","","","","","0.013046516999602319","0.013046516999602319","0.013046516999602319"
"2425","0.014453270640224218","0.014453270640224218","0.014453270640224218","","","","","","","0.01285636618733406","0.01285636618733406","0.01285636618733406"
"2426","0.21638137194793672","0.21638137194793672","0.21638137194793672","","","","","","","0.1558605181600433","0.1558605181600433","0.1558605181600433"
"2427","0.09383125382941217","0.09383125382941217","0.09383125382941217","","","","","","","0.12583201834349894","0.12583201834349894","0.12583201834349894"
"2428","0.05438798758201301","0.05438798758201301","0.05438798758201301","","","","","","","0.10622366250609047","0.10622366250609047","0.10622366250609047"
"2429","0.037585283387452366","0.037585283387452366","0.037585283387452366","","","","","","","0.08024423954077065","0.08024423954077065","0.08024423954077065"
"2430","0.031026589721441268","0.031026589721441268","0.031026589721441268","","","","","","","0.05972704517189413","0.05972704517189413","0.05972704517189413"
"2431","0.027864342220127583","0.027864342220127583","0.027864342220127583","","","","","","","0.046740726288408044","0.046740726288408044","0.046740726288408044"
"2432","0.025966303944587706","0.025966303944587706","0.025966303944587706","","","","","","","0.036531283929944036","0.036531283929944036","0.036531283929944036"
"2433","0.022824842296540738","0.022824842296540738","0.022824842296540738","","","","","","","0.03073113851249218","0.03073113851249218","0.03073113851249218"
"2434","0.02183622423559427","0.02183622423559427","0.02183622423559427","","","","","","","0.026422019135206937","0.026422019135206937","0.026422019135206937"
"2435","0.02013373125344515","0.02013373125344515","0.02013373125344515","","","","","","","0.02352504089474678","0.02352504089474678","0.02352504089474678"
"2436","0.019154926165938377","0.019154926165938377","0.019154926165938377","","","","","","","0.02037065736949444","0.02037065736949444","0.02037065736949444"
"2437","0.019422074183821678","0.019422074183821678","0.019422074183821678","","","","","","","0.018459537476301194","0.018459537476301194","0.018459537476301194"
"2438","0.017965046428143977","0.017965046428143977","0.017965046428143977","","","","","","","0.017170122042298317","0.017170122042298317","0.017170122042298317"
"2439","0.017550943531095983","0.017550943531095983","0.017550943531095983","","","","","","","0.015989236906170844","0.015989236906170844","0.015989236906170844"
"2440","0.016823322288692","0.016823322288692","0.016823322288692","","","","","","","0.015314086526632308","0.015314086526632308","0.015314086526632308"
"2441","0.01805235892534256","0.01805235892534256","0.01805235892534256","","","","","","","0.014552743807435035","0.014552743807435035","0.014552743807435035"
"2442","0.016521047875285147","0.016521047875285147","0.016521047875285147","","","","","","","0.013241320177912711","0.013241320177912711","0.013241320177912711"
"2443","0.015425769835710526","0.015425769835710526","0.015425769835710526","","","","","","","0.013338907510042191","0.013338907510042191","0.013338907510042191"
"2444","0.016401683520525692","0.016401683520525692","0.016401683520525692","","","","","","","0.012371865399181843","0.012371865399181843","0.012371865399181843"
"2445","0.015622031427919864","0.015622031427919864","0.015622031427919864","","","","","","","0.01201355792582035","0.01201355792582035","0.01201355792582035"
"2446","0.015094743557274342","0.015094743557274342","0.015094743557274342","","","","","","","0.011683018580079078","0.011683018580079078","0.011683018580079078"
"2447","0.016452484037727116","0.016452484037727116","0.016452484037727116","","","","","","","0.011044109985232354","0.011044109985232354","0.011044109985232354"
"2448","0.016493332386016846","0.016493332386016846","0.016493332386016846","","","","","","","0.011057801991701127","0.011057801991701127","0.011057801991701127"
"2449","0.014732529222965241","0.014732529222965241","0.014732529222965241","","","","","","","0.010350056067109108","0.010350056067109108","0.010350056067109108"
"2450","0.013546798005700111","0.013546798005700111","0.013546798005700111","","","","","","","0.010225415974855424","0.010225415974855424","0.010225415974855424"
"2451","0.2026346659846604","0.2026346659846604","0.2026346659846604","","","","","","","0.16447739372029901","0.16447739372029901","0.16447739372029901"
"2452","0.10523707339860267","0.10523707339860267","0.10523707339860267","","","","","","","0.10647507934947498","0.10647507934947498","0.10647507934947498"
"2453","0.06595089505863143","0.06595089505863143","0.06595089505863143","","","","","","","0.08851942522451281","0.08851942522451281","0.08851942522451281"
"2454","0.044721678351052105","0.044721678351052105","0.044721678351052105","","","","","","","0.07406498215161264","0.07406498215161264","0.07406498215161264"
"2455","0.034564975500106815","0.034564975500106815","0.034564975500106815","","","","","","","0.060310981919174084","0.060310981919174084","0.060310981919174084"
"2456","0.029339920300990342","0.029339920300990342","0.029339920300990342","","","","","","","0.0485767022613436","0.0485767022613436","0.0485767022613436"
"2457","0.024721573870629072","0.024721573870629072","0.024721573870629072","","","","","","","0.04057392270304263","0.04057392270304263","0.04057392270304263"
"2458","0.023200266286730765","0.023200266286730765","0.023200266286730765","","","","","","","0.034481597724370656","0.034481597724370656","0.034481597724370656"
"2459","0.022311275620013477","0.022311275620013477","0.022311275620013477","","","","","","","0.031099153021350502","0.031099153021350502","0.031099153021350502"
"2460","0.020437419041991235","0.020437419041991235","0.020437419041991235","","","","","","","0.02708751130849123","0.02708751130849123","0.02708751130849123"
"2461","0.01882115250453353","0.01882115250453353","0.01882115250453353","","","","","","","0.024667502418160438","0.024667502418160438","0.024667502418160438"
"2462","0.020313034262508155","0.020313034262508155","0.020313034262508155","","","","","","","0.02332391956821084","0.02332391956821084","0.02332391956821084"
"2463","0.019717883188277482","0.019717883188277482","0.019717883188277482","","","","","","","0.020826868154108523","0.020826868154108523","0.020826868154108523"
"2464","0.01774605181068182","0.01774605181068182","0.01774605181068182","","","","","","","0.019795373547822237","0.019795373547822237","0.019795373547822237"
